experiment_id,account_id,experiment_name,variant,exposed_at
2dd5cdf3-acc0-4986-88ec-881c50a7eab9,6d4fb2de-380e-4e50-9280-cfc9d9bb97f0,gamified_activation,gamified,2026-01-04 07:04:25.615860
39259834-3055-4250-87f9-57b93ff83f0b,c24aad32-42ab-4731-9638-1f59beb13e11,guided_setup_flow,control,2026-01-01 07:04:25.615878
d28fd9ad-cf5e-4725-ba25-3c2e5cfa99f3,c24aad32-42ab-4731-9638-1f59beb13e11,gamified_activation,gamified,2026-01-05 07:04:25.615878
fbb1c366-06e0-464d-b258-c1b234e5dc55,a30ab2a4-3107-4466-90c9-899ebc604a31,gamified_activation,gamified,2026-01-04 07:04:25.615897
d4305d4f-33c8-4470-8486-a2738b556572,76e3dc96-2524-4b93-b6d4-a3c0f4eb4d0e,guided_setup_flow,guided,2025-12-30 07:04:25.615916
3d8eff57-1172-41a0-9316-2f1ae7a5cf3e,aee90626-5855-4129-aa31-fcf6208a66af,guided_setup_flow,control,2026-01-02 07:04:25.615972
cb825e3f-957e-49b8-a9e3-44cfd4a0d3b4,aee90626-5855-4129-aa31-fcf6208a66af,gamified_activation,control,2026-01-05 07:04:25.615972
8d9ca6a6-c043-4c42-853e-69b4fda6c726,d20d6dc5-3816-4d33-a1f8-3f9a819601f4,guided_setup_flow,guided,2025-12-30 07:04:25.616010
88631d88-832c-42cc-a709-848e0aca6247,d20d6dc5-3816-4d33-a1f8-3f9a819601f4,gamified_activation,control,2026-01-01 07:04:25.616010
7b140aa2-9351-448d-89e9-2a31d39e073f,11d93698-f9ad-48f8-91ec-caed4823f889,guided_setup_flow,guided,2026-01-05 07:04:25.616029
bc4587d4-853a-4666-bd8f-8fc8ba7725fa,7fa40bb4-380d-42d9-9eb2-daaa5b1d33b5,guided_setup_flow,guided,2026-01-02 07:04:25.616049
1bb88e61-3997-4ebf-846d-32b0b7d24929,1bc384d6-d03e-45b9-82ed-6ceae42d00a3,guided_setup_flow,control,2026-01-06 07:04:25.616069
703301f4-2a29-47b7-a29a-82e4248de3d0,78301035-b61b-4d5f-bbfc-e7401a68ccf6,gamified_activation,gamified,2026-01-03 07:04:25.616088
1026ae78-6c79-4709-8324-3fa615165f64,0e0808bb-e19a-4baf-9315-1c6c63b05c27,guided_setup_flow,control,2026-01-02 07:04:25.616107
657cbc28-836b-4590-8ca5-f67803748179,20bbc630-3648-49b9-9cb3-730355765ded,guided_setup_flow,control,2025-12-31 07:04:25.616126
0e13d813-7dfb-43a3-b0ec-baee71df48a9,a2120f8c-3529-4694-84e5-11d6e699fd2d,guided_setup_flow,control,2026-01-03 07:04:25.616145
441b6ba9-cf13-46f4-bad5-e8bc15b6161a,a2120f8c-3529-4694-84e5-11d6e699fd2d,gamified_activation,control,2026-01-03 07:04:25.616145
5cf35378-9452-4bd3-99d3-764ec8a3f523,3e970fae-f9bb-48b5-aea0-8257378f3e58,gamified_activation,gamified,2026-01-04 07:04:25.616164
ea23dd57-3446-48cc-beef-4e15bfdebfbc,e491f859-2dd1-4b85-80bc-4c82fdd8cc27,gamified_activation,control,2025-12-30 07:04:25.616183
433409b9-8bd0-4210-bd1f-777a263153b9,b685b1fb-8dfa-4c33-8c90-a9132f4f68cf,guided_setup_flow,guided,2025-12-31 07:04:25.616205
67898c07-1f5a-4eb9-bd38-7d2453f4abc6,b685b1fb-8dfa-4c33-8c90-a9132f4f68cf,gamified_activation,control,2025-12-30 07:04:25.616205
360965d5-6ced-4ca7-8063-8671b25add30,b1c031b1-7e32-4ed4-bae8-2250edfbbd99,guided_setup_flow,control,2026-01-05 07:04:25.616224
df12668f-ac25-40a1-bc30-162f572d08d5,b1c031b1-7e32-4ed4-bae8-2250edfbbd99,gamified_activation,control,2025-12-31 07:04:25.616224
13d78143-fdc0-4eb0-adeb-fd566025be20,e31ee850-1898-445e-a150-e1343e18b593,guided_setup_flow,control,2026-01-02 07:04:25.616243
5d68dae3-df4b-490c-b3d2-bf570e5a043a,948fdf32-db62-4ece-97a5-3c70ca6028c1,gamified_activation,control,2026-01-01 07:04:25.616280
42ac9600-6a6c-49b1-bd30-c5a4f542f684,06546482-602b-4a68-93b8-46c22947b8ee,guided_setup_flow,control,2026-01-01 07:04:25.616319
ea92f440-203c-4211-8ccd-52d10b9d8b83,5f5e35e3-81d8-4397-af46-d589d963623b,guided_setup_flow,control,2026-01-01 07:04:25.616338
01a92a93-a071-4717-b512-865c699de169,5f5e35e3-81d8-4397-af46-d589d963623b,gamified_activation,control,2026-01-01 07:04:25.616338
d6ae4edb-f7c9-42ad-9095-35ba11dc13fc,2bbc5a40-f976-4e94-bdc6-e93bc4013b4f,gamified_activation,control,2026-01-06 07:04:25.616395
16a1baa4-650d-41fb-9797-612e830ba25e,38199bcc-e7be-496d-a664-14b0bfa36184,guided_setup_flow,control,2026-01-06 07:04:25.616439
c6ca8906-f5a7-4d6a-aad3-3796fb97a469,38199bcc-e7be-496d-a664-14b0bfa36184,gamified_activation,gamified,2026-01-01 07:04:25.616439
6e2af8c5-16bb-4050-89f0-a878e77263e0,e3fa0472-25f1-4d32-a53a-d9301730b4ae,guided_setup_flow,control,2026-01-02 07:04:25.616459
52d4c6b7-957c-4702-9d75-72006207ef1a,e3fa0472-25f1-4d32-a53a-d9301730b4ae,gamified_activation,gamified,2026-01-04 07:04:25.616459
0d329103-ed7c-48d8-bbfb-2d20f1d69acc,fcda57f3-02e6-4369-9573-bed4ceac7e0a,gamified_activation,control,2026-01-05 07:04:25.616497
c2a45973-2fcd-4101-934d-07651d50a2f7,e92b4f16-5e4b-4c2b-a81b-cb24f95ce9ca,gamified_activation,gamified,2025-12-31 07:04:25.616516
5463a826-4feb-42fa-89f0-ccd7af33fb36,67740dcc-d784-443d-80b7-ba2ece47da18,guided_setup_flow,guided,2026-01-03 07:04:25.616534
68070d91-1710-4fc3-aa0f-10f627bee984,0e7cfa4d-1e5f-415d-9c61-47f1508eb175,guided_setup_flow,guided,2026-01-01 07:04:25.616589
68ba2bb1-49b7-4b09-ba8d-26a38692c402,2955f11e-c864-4f32-bd0d-eabca2627819,guided_setup_flow,control,2026-01-01 07:04:25.616634
6cc38944-563b-4285-a993-5b8435312294,86561ec8-021a-48af-974c-9d06657bfac1,guided_setup_flow,guided,2026-01-03 07:04:25.616712
3529d75e-f5fb-498c-b5ce-4e927b95cdca,86561ec8-021a-48af-974c-9d06657bfac1,gamified_activation,gamified,2025-12-31 07:04:25.616712
878b1827-c015-48ab-88e5-74e3957eb85e,cc3976f9-ce82-4309-9799-c3091cd694b1,gamified_activation,gamified,2025-12-31 07:04:25.616741
0d72cfba-c188-4bb2-84ae-ed1bf11544eb,3565d970-9d7e-449a-9716-68575b4f4eeb,guided_setup_flow,control,2026-01-05 07:04:25.616764
9826b964-cdb2-4693-9ba7-28cd0c1a1ab0,73b73fdf-0aaa-41b4-8043-f7e6fe44e9c6,guided_setup_flow,guided,2025-12-30 07:04:25.616803
17266a54-0dd6-4f0e-897d-5e6bbec94f67,d31d7fac-0be2-4081-8798-73de6e7d5d46,guided_setup_flow,control,2026-01-03 07:04:25.616822
00faae64-a446-4c6d-bd25-8054b0877fe6,d31d7fac-0be2-4081-8798-73de6e7d5d46,gamified_activation,control,2026-01-02 07:04:25.616822
8717ca7e-4ea7-4239-b41f-c91ff86f0149,a72e7cc1-9ab7-43d1-a4bf-ecc6bda10400,gamified_activation,control,2026-01-06 07:04:25.616842
b6f2adf7-0aad-4cff-98de-0065b968b343,d4be52b1-cb81-4ce3-87ae-d725edd81e17,gamified_activation,gamified,2025-12-31 07:04:25.616862
612177a3-5d45-4d60-ae0c-0b20d0377045,34d3b6b7-5dad-4df5-8f6f-080790df5d1a,guided_setup_flow,guided,2026-01-06 07:04:25.616920
8995851c-e2b3-4682-8679-8a0b2cdb7456,be408c8b-c284-4fbe-9501-686310792d98,guided_setup_flow,control,2025-12-30 07:04:25.616958
065a66e9-85ed-4591-9a0c-252202b8574d,be408c8b-c284-4fbe-9501-686310792d98,gamified_activation,gamified,2026-01-03 07:04:25.616958
4a833aac-ed0b-484b-8d47-3efbae08a4c4,89fcc71c-fef5-4f3d-8486-bcf66e42597d,guided_setup_flow,guided,2025-12-31 07:04:25.616977
99541775-b75d-4d2d-9fc7-9d6343fba60d,5ea289df-c335-42ae-839b-608250708d75,gamified_activation,control,2026-01-03 07:04:25.616996
d19f8b12-b7bd-4183-b438-51490eb5898a,e095717f-461a-4d8e-979e-9ace29a1ea22,guided_setup_flow,control,2026-01-04 07:04:25.617016
d84617c2-f36b-4724-a52f-8df3a8edfa9e,e095717f-461a-4d8e-979e-9ace29a1ea22,gamified_activation,control,2025-12-30 07:04:25.617016
d7f37624-5ff8-4890-9c7c-4a917a00b7c5,3768c272-dacd-4508-9a84-0293ddfaa240,guided_setup_flow,control,2026-01-06 07:04:25.617054
1852606e-3e17-41c4-b04c-d323e64b91b0,39f4271e-eb0c-497d-9791-ea516dd4bd08,guided_setup_flow,control,2026-01-05 07:04:25.617074
59f40131-73fb-4d1e-a183-883aaf54c016,19f4f6f5-c5e0-4509-bd28-a24139ee678c,gamified_activation,gamified,2025-12-31 07:04:25.617093
161b5716-6961-4287-9cc2-7b6c19677858,d820b7bc-403f-41d5-b3ef-1816b167c0c1,gamified_activation,gamified,2025-12-31 07:04:25.617118
2e92de39-46f6-4809-8197-0627bf964bd1,e6b9cb46-864e-420f-861b-133139404345,guided_setup_flow,control,2026-01-04 07:04:25.617137
82b267ad-1ad8-4d9a-8f77-d5a0b33fe449,e6b9cb46-864e-420f-861b-133139404345,gamified_activation,control,2026-01-06 07:04:25.617137
76703629-1968-489d-889d-460bff76d1bc,851d9b42-24c6-4061-b52a-337fe4a1a908,gamified_activation,gamified,2025-12-31 07:04:25.617159
ff41ddbc-6f8a-4e36-86c8-8072b38a13b6,28cc98fc-5be5-4f41-a9f8-9672861cdb93,guided_setup_flow,guided,2025-12-31 07:04:25.617180
b9c17702-1e9c-4ad7-8a9e-aeb6acc16b49,5029464e-5506-449a-82ec-aba287668fd0,gamified_activation,gamified,2025-12-31 07:04:25.617199
048b1235-eddb-4a7a-9bfc-9d64f9782f3f,f3c847c9-6850-4930-858c-6f23b9aa4584,guided_setup_flow,control,2026-01-06 07:04:25.617218
ae864b16-d56a-4ebf-b0fe-d4c469e45664,746d1cbf-8753-47cd-8a76-68092ded226f,gamified_activation,control,2025-12-31 07:04:25.617256
c3aecbb5-ce82-4663-8d0e-fcb4cf6e8c61,aad06a60-93cf-48ca-9cc1-3a3b22989dfb,guided_setup_flow,control,2026-01-05 07:04:25.617276
5ed513e4-0cb3-4416-8b67-51ed091c7f42,aad06a60-93cf-48ca-9cc1-3a3b22989dfb,gamified_activation,gamified,2026-01-02 07:04:25.617276
bf42418f-fa23-484b-aff6-f205a5e2e1e0,50f4f15b-3764-420a-b2ba-0da99f8e1d6c,guided_setup_flow,control,2026-01-01 07:04:25.617298
b9857df9-4569-48cb-a70b-04575e334bbf,50f4f15b-3764-420a-b2ba-0da99f8e1d6c,gamified_activation,control,2025-12-31 07:04:25.617298
0a208780-211c-4dc8-9142-8f4714482360,84caf81d-8aa8-4795-adde-373522fce944,gamified_activation,gamified,2026-01-05 07:04:25.617317
f0d4d6ee-955b-4ec4-96a1-b576fb83e38f,e69e5724-f258-414c-927e-cdb9608ec51f,guided_setup_flow,guided,2026-01-04 07:04:25.617413
392930fe-74cf-4967-8c7f-ee99d91c9673,e69e5724-f258-414c-927e-cdb9608ec51f,gamified_activation,gamified,2026-01-02 07:04:25.617413
c4f6c25e-2d6c-46d0-8586-76a71bb5cbdb,f307dc9a-fb99-4b6e-b3e6-6022478aba77,gamified_activation,control,2026-01-05 07:04:25.617432
7b378cad-cfaf-403f-8142-2278bc2c06e0,e7b258bf-1d62-4911-9f35-259db1c79853,gamified_activation,gamified,2026-01-03 07:04:25.617451
761db477-2930-4768-928c-c2b84cecc8b9,a3c9d3fb-2610-43b6-bfd3-89a50675a7c5,guided_setup_flow,control,2026-01-02 07:04:25.617475
cb33c7ae-7e22-43e5-b684-2f75d82cefc2,67d622f9-b343-4952-9f40-60e11f302c2d,guided_setup_flow,guided,2026-01-03 07:04:25.617504
2a02e7b5-692a-474d-9c15-654c6611eaa3,67d622f9-b343-4952-9f40-60e11f302c2d,gamified_activation,gamified,2026-01-02 07:04:25.617504
93deb3b2-b574-44f4-8828-c8d8feea8ba4,eef0b296-dd07-4bb0-8b60-25db4e6a4501,guided_setup_flow,guided,2026-01-04 07:04:25.617545
f6821a34-7aaf-4223-a43d-cdb1f0013615,eef0b296-dd07-4bb0-8b60-25db4e6a4501,gamified_activation,control,2026-01-01 07:04:25.617545
43229852-cbe2-466e-b16a-bd1b1389d53e,c17e29e1-561d-4455-8c62-ce51ac5ef652,guided_setup_flow,control,2025-12-30 07:04:25.617572
e1434278-c366-4749-b753-3d7bf09e4558,c17e29e1-561d-4455-8c62-ce51ac5ef652,gamified_activation,gamified,2025-12-30 07:04:25.617572
44f63c4d-4ead-4566-b097-90e541addb96,d193254c-6921-4ec1-964f-1b86c073f4b7,gamified_activation,gamified,2026-01-06 07:04:25.617659
076bc0c2-f6c9-471c-a16f-11c7ff2d22e3,6b0baff6-0ada-4d99-98c7-13af347f57e3,guided_setup_flow,control,2026-01-01 07:04:25.617688
45c7700d-2f6e-4d33-9fa6-d78983ef5765,6b0baff6-0ada-4d99-98c7-13af347f57e3,gamified_activation,gamified,2026-01-02 07:04:25.617688
1d9106aa-263e-4bcf-8b98-beae893ce789,71c2579c-4192-4ed8-acb6-64d38138faef,guided_setup_flow,control,2026-01-04 07:04:25.617718
cbcd119f-b285-44a2-8a30-628cbb83d1bf,71c2579c-4192-4ed8-acb6-64d38138faef,gamified_activation,gamified,2026-01-03 07:04:25.617718
2c1832ca-3da6-4eb6-abc0-a897851aa1bb,0470c84c-63b0-4bd4-aeb9-f5be4f0834e7,guided_setup_flow,control,2026-01-03 07:04:25.617748
b8f118e0-7c31-47bc-a4cc-195efcb33420,0470c84c-63b0-4bd4-aeb9-f5be4f0834e7,gamified_activation,gamified,2026-01-02 07:04:25.617748
38886b45-c79d-4abb-b4d9-7b2c5315d2c5,32773a11-b79d-456f-b752-e9cd1ecd9bb4,guided_setup_flow,guided,2025-12-31 07:04:25.617771
ebd1eb55-d4f4-48c9-8692-1f03d44fbc4e,bf176127-e53c-4cd2-b6a4-2f0b1ce7f5ae,gamified_activation,gamified,2025-12-31 07:04:25.617837
f2a75fc3-0c3b-4f63-9be5-e565d7b3fb6f,bac9cc3b-7b3c-44b9-b05a-a9b6e5b4cdb3,guided_setup_flow,guided,2026-01-01 07:04:25.617856
c66d0691-2c71-42b4-af98-bab7a66e4953,b156b89f-95af-4f81-808e-5f03ed44f702,guided_setup_flow,control,2026-01-01 07:04:25.617875
fd50f58a-c804-48bb-82e1-c8c970420477,b156b89f-95af-4f81-808e-5f03ed44f702,gamified_activation,gamified,2026-01-03 07:04:25.617875
8b0befdf-51c4-4dd8-bb32-88ae68320c34,d7ddc0b9-7b36-44c8-9316-02d5596f133a,gamified_activation,control,2026-01-02 07:04:25.617914
00d25610-a308-4576-970b-3fab86b31e7f,5aac6b23-76b4-4b7c-b42c-bb08aa9f828d,gamified_activation,control,2026-01-04 07:04:25.617932
af14671e-7c93-437c-a89c-cb3e36e60d17,62c1cc6e-01ae-46cf-827c-569b8ea2137f,gamified_activation,control,2026-01-05 07:04:25.617951
50dc5a61-8e6d-4d68-b51e-73ce786cb4ac,df223eed-d730-4afd-b294-fd54c93d4737,guided_setup_flow,control,2026-01-02 07:04:25.617970
804991de-b939-46a2-a338-7ee55e3af861,df223eed-d730-4afd-b294-fd54c93d4737,gamified_activation,control,2026-01-04 07:04:25.617970
e87a29c6-891e-4ea5-b5f2-4a8807fdc953,32404abb-0867-4272-a63f-0e7bae510abc,gamified_activation,gamified,2026-01-01 07:04:25.618008
a6cb2b3b-67a1-4992-b022-e9dce546ce14,45679f8f-93a1-4a19-a49c-d3827018f693,guided_setup_flow,control,2026-01-04 07:04:25.618027
bdad3610-e935-4447-ba35-146955ca9c79,7f372282-b87f-4a31-8a4d-16a8720dc105,gamified_activation,gamified,2025-12-30 07:04:25.618046
dc5bc4ef-7726-42e2-a1a5-c4f147ab95d9,e880aea6-8207-4856-9882-e6325f966a90,guided_setup_flow,guided,2026-01-03 07:04:25.618066
c42099ac-6348-498e-a186-d49c339d054b,e880aea6-8207-4856-9882-e6325f966a90,gamified_activation,control,2026-01-04 07:04:25.618066
69c982a8-e89f-41c1-8a2c-6d3c9c03f3c2,914984fb-0966-4492-a8cc-0bd022cccc63,gamified_activation,gamified,2026-01-06 07:04:25.618085
d0ae4e15-877e-4fa6-8ee0-73c4b4cbf057,dc870c88-888e-4eea-b43b-7decf90134bd,guided_setup_flow,guided,2025-12-30 07:04:25.618104
8525f724-6dca-4ba2-b199-f4c99fab385d,a62f4e8a-014a-4091-97ed-6a17b706c436,guided_setup_flow,guided,2025-12-31 07:04:25.618123
c66a72f6-0fc3-43fd-8780-2fe6e86000e0,a62f4e8a-014a-4091-97ed-6a17b706c436,gamified_activation,control,2026-01-04 07:04:25.618123
9c341dc0-8ac1-42df-861a-ab560a91aea3,8597abe3-31b4-40da-a212-7684cb5730c5,gamified_activation,control,2025-12-30 07:04:25.618142
d7c29a12-049d-4c25-a604-adc9ea564e23,9dff3da1-b1f0-4fe3-820d-5cd684a25cbb,gamified_activation,gamified,2026-01-05 07:04:25.618161
fdaa7bcd-0a04-42fd-a3a3-829cfffb23a0,12c3cabe-d25f-4f1e-8b14-4a3383e3ce5e,gamified_activation,gamified,2026-01-04 07:04:25.618180
2ef5cd3d-be81-454e-a27b-90b2d3c50448,fae95691-61a2-4eb4-943b-f4704745dfd2,guided_setup_flow,control,2026-01-01 07:04:25.618199
b0123f54-f597-4d22-ab2c-30e10760a8ba,1e9e9382-5cc1-4cba-ad84-eb6dcea390a2,guided_setup_flow,control,2026-01-01 07:04:25.618219
1b7ce9e3-17a9-43c8-9f9e-6211e16f0a9a,02a9d734-1efc-4d03-a833-860f5bf148db,guided_setup_flow,control,2025-12-30 07:04:25.618257
bd1e6f09-b765-4c0e-ae43-3c5799a2c160,02a9d734-1efc-4d03-a833-860f5bf148db,gamified_activation,control,2025-12-30 07:04:25.618257
8988a7be-73dc-4d22-8384-83217149c978,05202456-5ba1-46b2-86e8-d4a7c44f6efb,gamified_activation,control,2026-01-05 07:04:25.618276
178b4a22-4d69-47ee-b023-63f1178db316,429dde35-fbcc-47d1-ba0c-0d73c9a6ac16,guided_setup_flow,control,2026-01-03 07:04:25.618297
1b6fb554-85ec-4d1f-8a4b-c72e5bcf207b,e373f300-a149-41e2-a866-a7dbfaf2c3e4,guided_setup_flow,guided,2026-01-04 07:04:25.618321
b5827e19-1e1c-49c3-886c-3fc22e2a8a8f,e373f300-a149-41e2-a866-a7dbfaf2c3e4,gamified_activation,control,2026-01-06 07:04:25.618321
ba1203cf-d135-4ab7-a48f-794903668dee,2111d810-d935-4a51-b8ef-f08398f3412c,guided_setup_flow,guided,2026-01-02 07:04:25.618357
cfebefa2-e0cd-492b-9f1a-8ed38129cddc,2111d810-d935-4a51-b8ef-f08398f3412c,gamified_activation,gamified,2026-01-01 07:04:25.618357
dcd249c9-a1a3-4715-b053-06ec2cfec0ee,f5863dff-7b4e-4ae6-8847-cc5b977c7c33,guided_setup_flow,guided,2026-01-02 07:04:25.618426
eba878b4-5071-424a-898a-237d94416758,b74cf2ce-8664-4cd7-a8a9-d8e519235c43,guided_setup_flow,guided,2026-01-05 07:04:25.618479
0b2a6a9f-4f99-4959-9cca-881f04b4f07b,b74cf2ce-8664-4cd7-a8a9-d8e519235c43,gamified_activation,control,2026-01-02 07:04:25.618479
843c8354-6994-4685-9259-3154c1c91c93,6da9c3ae-963d-4dc7-9d76-6a2c08b6c664,guided_setup_flow,guided,2026-01-06 07:04:25.618499
515a37f1-370b-4fcd-a182-0fbcbc876544,6da9c3ae-963d-4dc7-9d76-6a2c08b6c664,gamified_activation,gamified,2025-12-31 07:04:25.618499
de4e68ec-a569-47c4-af66-16a1a382e47e,0e882870-83a7-47b5-ad3c-16d9facf6c8f,guided_setup_flow,guided,2026-01-05 07:04:25.618581
29dc4685-1bc4-4455-aaa4-2ce7496f8dad,4e61d514-f197-4c0a-bed3-f94d92987caf,guided_setup_flow,guided,2025-12-31 07:04:25.618600
2bf29ba4-d1e0-446a-a5a7-4c90c8b5057d,4e61d514-f197-4c0a-bed3-f94d92987caf,gamified_activation,control,2025-12-31 07:04:25.618600
6175c568-2a45-4e1c-8d22-6db6e56ab5d2,cf341aa6-6fa8-4eb6-b534-f7ce02b4e1b0,guided_setup_flow,guided,2026-01-04 07:04:25.618619
246c4c83-92ba-4784-b5eb-e6660bfd9982,cf341aa6-6fa8-4eb6-b534-f7ce02b4e1b0,gamified_activation,gamified,2026-01-06 07:04:25.618619
ab37f0f0-45d6-443b-9cc8-51d4039ba505,56b785df-73e1-4240-92cf-ea5596bb07b4,gamified_activation,control,2026-01-01 07:04:25.618638
dfbc8d33-4c3f-4a8a-a5fd-84aa02fee90c,e353c848-eb8d-4e3d-a094-ac378a1b67b6,gamified_activation,gamified,2026-01-01 07:04:25.618658
0b19cd57-f33c-4834-9302-39cc29b5c29f,d2b57641-f82b-43c7-a55d-b8d18e1fc38f,gamified_activation,control,2026-01-02 07:04:25.618677
94c395fb-0e5e-4816-9c6e-8785806593a0,7a907dd4-054d-4e18-bb4b-707ac129929f,guided_setup_flow,control,2026-01-06 07:04:25.618696
95dd7e46-ef7b-4b2f-be03-a5e06122e3f0,7a907dd4-054d-4e18-bb4b-707ac129929f,gamified_activation,control,2025-12-31 07:04:25.618696
8ef1c7d6-13d1-4239-9507-437d759c29bd,2e07e6f4-7f75-46d8-8fda-702e9344fad3,guided_setup_flow,guided,2026-01-02 07:04:25.618715
1a2dca20-9426-4135-ab7a-c755b2a2777b,1f19d73d-4b97-4a49-b631-251adcd860dd,gamified_activation,gamified,2025-12-31 07:04:25.618754
b6c8480b-512d-44c6-816c-5af7ca970a77,6ad08795-ead6-4d33-a3fe-67b02d388013,guided_setup_flow,control,2026-01-02 07:04:25.618773
d03855cd-1904-4795-828d-f25701d753ac,4330eff0-e9c4-4b4d-b9c4-ef9f30ad71a2,guided_setup_flow,control,2026-01-03 07:04:25.618793
36be5e4a-dfc9-4e09-a155-a347312ee7a2,3580d70e-9c8e-4b07-9164-8288c0738465,gamified_activation,control,2026-01-03 07:04:25.618812
4823b815-5105-4ae5-b9c9-fa8607c57ca5,d6805d1c-ae05-4e8d-971c-142c96dad214,guided_setup_flow,control,2026-01-06 07:04:25.618831
091f145c-8a70-4562-812d-194bb6263734,d6805d1c-ae05-4e8d-971c-142c96dad214,gamified_activation,gamified,2026-01-02 07:04:25.618831
e964242f-1878-4faf-ae20-6be2501bdcda,0fafcd64-fc35-4295-8ea5-e0504c63c5fe,gamified_activation,control,2026-01-05 07:04:25.618850
6e5e9e4d-8d2a-4a52-80e8-4a4626299a93,ed3185fe-ce51-4e45-b3fb-abaf5c9aa9a1,gamified_activation,control,2026-01-04 07:04:25.618869
5caabf43-cb52-4b39-a6bf-e7f1801cf4ab,ea5e333e-90a1-4557-9268-580e8b312d57,guided_setup_flow,control,2026-01-02 07:04:25.618908
4dfa7101-5b6d-495d-b792-0fca273926ca,57ab1c63-a119-4dad-9a33-a3421a6b50f5,guided_setup_flow,control,2026-01-06 07:04:25.618927
f4fb3411-f882-42bc-926a-778ed63e2040,57ab1c63-a119-4dad-9a33-a3421a6b50f5,gamified_activation,gamified,2026-01-03 07:04:25.618927
db4650b7-4932-437e-8bb7-3f8ae4eb39c6,2060b5d9-af96-4a55-b775-254708abed37,guided_setup_flow,guided,2026-01-03 07:04:25.618946
d5e64157-77cb-47db-9806-92a21a6733fa,f9272be0-84da-4c44-b393-e8b1e9652201,guided_setup_flow,control,2026-01-02 07:04:25.618991
8a300911-aa22-4f3c-ae85-4fe38406d578,61853bed-a7cb-4108-bff2-adcf1989f274,guided_setup_flow,guided,2026-01-05 07:04:25.619011
a681c45f-f49b-4c0c-bf62-379b0c0686f8,61853bed-a7cb-4108-bff2-adcf1989f274,gamified_activation,control,2026-01-01 07:04:25.619011
1b2c8f7a-3c40-4ad0-991c-69d34f18fd14,ca46cc5e-4afe-4336-b114-c3c3cb0b804d,guided_setup_flow,guided,2026-01-03 07:04:25.619030
77226970-b259-4887-8dda-a42c286f3ccd,ca46cc5e-4afe-4336-b114-c3c3cb0b804d,gamified_activation,gamified,2025-12-30 07:04:25.619030
826db159-d992-41a0-a884-0bee3d6e5aa2,b2a4d5ab-5abe-4f2d-8d98-564f2f5484bd,gamified_activation,gamified,2026-01-01 07:04:25.619050
f2af6f8e-90fb-4996-a98f-efcdc97b873e,9f7a0f96-f45c-46ec-8f46-3088b9f6b82b,guided_setup_flow,control,2026-01-01 07:04:25.619069
8d0d8852-8f46-4a4d-9e2f-34e199d5d393,2767dc38-19ea-4a9e-876a-1ecbf904147f,gamified_activation,gamified,2026-01-06 07:04:25.619088
1b343ed8-c647-4e02-b095-e2633e90bfb6,0072dc3d-6d87-40c3-927c-480ad991bb01,guided_setup_flow,guided,2025-12-30 07:04:25.619127
696e7b7e-32da-4e5c-99ce-649be1a1f722,0072dc3d-6d87-40c3-927c-480ad991bb01,gamified_activation,control,2026-01-06 07:04:25.619127
4d0a6c55-5cd1-4cab-b34a-931679f4766b,3efb0c12-8e8e-495b-81a3-13db847ea4f8,gamified_activation,control,2025-12-30 07:04:25.619149
060d727e-a6ff-44d3-b1a9-cc1b927ed234,7c3b3a82-9884-4cb7-ae1c-e6af63648f8a,gamified_activation,gamified,2026-01-01 07:04:25.619168
059c7b79-851f-4327-b917-2c8a61c57338,ca6a2299-02a2-45bf-8b1f-0565d88bc3d1,guided_setup_flow,guided,2025-12-31 07:04:25.619187
427cf41c-8c18-424a-9379-8273617cd994,ca6a2299-02a2-45bf-8b1f-0565d88bc3d1,gamified_activation,gamified,2025-12-31 07:04:25.619187
156d9919-1ce5-44dc-86eb-83e4c958fe2e,94e606fd-9d82-43d8-bd48-d83e27a4785b,guided_setup_flow,guided,2026-01-06 07:04:25.619207
6ed671c1-da95-451f-abbc-d7fc3a68df70,5ed164fd-68ff-4e70-a7c9-6a68df18059d,guided_setup_flow,guided,2025-12-31 07:04:25.619226
52e18e1d-59ab-43fd-a371-ad8c6247d815,5ed164fd-68ff-4e70-a7c9-6a68df18059d,gamified_activation,control,2025-12-30 07:04:25.619226
f1872b43-bd1c-43e1-ae77-a760b14c6dec,2d5ca205-5102-43d0-bb86-35cc42d1186c,guided_setup_flow,control,2026-01-02 07:04:25.619245
d171963c-ee8f-44ee-917f-7f2cddaec9ce,2d5ca205-5102-43d0-bb86-35cc42d1186c,gamified_activation,control,2025-12-31 07:04:25.619245
f155a583-0ec3-4f12-aef2-c374c741b1aa,f1ab3d74-1efd-402a-bf22-ae6dd58c0434,guided_setup_flow,guided,2026-01-01 07:04:25.619283
ffce3139-26c0-452f-9c4d-73f3fa9fd525,5db6697f-fd3b-4c4b-b3e6-9829bc5f0d3e,guided_setup_flow,control,2026-01-04 07:04:25.619302
d29586e7-173b-4603-a1df-e38ea0f4b5c9,5db6697f-fd3b-4c4b-b3e6-9829bc5f0d3e,gamified_activation,gamified,2026-01-05 07:04:25.619302
7022deaf-2383-4f87-b3c0-c15004f7b722,751bed26-ffc8-4ff1-a014-c144f3f5754d,guided_setup_flow,guided,2026-01-04 07:04:25.619322
1b5e01de-c799-47b5-8394-b2801d45ce99,5eb98946-b9d8-4d10-9acb-5e0e1c95e0f6,guided_setup_flow,guided,2026-01-01 07:04:25.619361
